genelist,Ensembl.ID
OR3D1P,ENSG00000230411
OR4A10P,ENSG00000255493
OR4A11P,ENSG00000254663
OR4A12P,ENSG00000254723
OR4A13P,ENSG00000181950
OR4A16,ENSG00000181961
OR4A1P,ENSG00000254408
OR4A21P,ENSG00000181943
OR4A3P,ENSG00000254464
OR4A41P,ENSG00000255297
OR4A43P,ENSG00000255534
OR4A44P,ENSG00000255053
OR4A45P,ENSG00000213607
OR4A46P,ENSG00000255304
OR4A47,ENSG00000237388
OR4A48P,ENSG00000255113
OR4A4P,ENSG00000254769
OR4A5,ENSG00000221840
OR4A6P,ENSG00000255078
OR4A7P,ENSG00000255349
OR4A8,ENSG00000225997
OR4C11,ENSG00000172188
OR4C12,ENSG00000221954
OR4C13,ENSG00000258817
OR4C14P,ENSG00000233301
OR4C48P,ENSG00000283605
OR4C49P,ENSG00000260595
OR4C4P,ENSG00000197161
OR4C50P,ENSG00000237610
OR4D1,ENSG00000141194
OR4D10,ENSG00000254466
OR4D6,ENSG00000166884
OR4D7P,ENSG00000254770
OR4D8P,ENSG00000204989
OR4D9,ENSG00000172742
OR4E1,ENSG00000276240
OR4F14P,ENSG00000232459
OR4F1P,ENSG00000220212
OR4F2P,ENSG00000224777
OR4F3,ENSG00000230178
OR4F5,ENSG00000186092
OR4F7P,ENSG00000217874
OR4G11P,ENSG00000240361
OR4G1P,ENSG00000267310
OR4K1,ENSG00000155249
OR4K11P,ENSG00000179381
OR4K12P,ENSG00000218549
OR4K13,ENSG00000176253
OR4K14,ENSG00000169484
OR4K15,ENSG00000169488
OR4K16P,ENSG00000258822
OR4K17,ENSG00000176230
OR4K3,ENSG00000176290
OR4K4P,ENSG00000258541
OR4K5,ENSG00000176281
OR4K6P,ENSG00000228304
OR4K7P,ENSG00000265340
OR4K8P,ENSG00000266693
OR4M1,ENSG00000176299
OR4N1P,ENSG00000258564
OR4N2,ENSG00000176294
OR4N3P,ENSG00000259435
OR4N4,ENSG00000183706
OR4P4,ENSG00000181927
OR4Q2,ENSG00000196383
OR4R1P,ENSG00000255215
OR4R3P,ENSG00000254624
OR4T1P,ENSG00000258641
OR4U1P,ENSG00000258899
OR4V1P,ENSG00000254841
OR4X2,ENSG00000172208
OR4X7P,ENSG00000255077
OR51A10P,ENSG00000230484
OR51A3P,ENSG00000227023
OR51A4,ENSG00000205497
OR51A5P,ENSG00000225003
OR51A7,ENSG00000176895
OR51A9P,ENSG00000180723
OR51B4,ENSG00000183251
OR51B5,ENSG00000167355
OR51B8P,ENSG00000236359
OR51C1P,ENSG00000197674
OR51C4P,ENSG00000272664
OR51D1,ENSG00000197428
OR51F2,ENSG00000176925
OR51F3P,ENSG00000272559
OR51F4P,ENSG00000273051
OR51F5P,ENSG00000272634
OR51G1,ENSG00000278870
OR51G2,ENSG00000176893
OR51H1,ENSG00000176904
OR51H2P,ENSG00000198217
OR51I1,ENSG00000167359
OR51I2,ENSG00000187918
OR51J1,ENSG00000184321
OR51K1P,ENSG00000248424
OR51L1,ENSG00000176798
OR51N1P,ENSG00000176951
OR51P1P,ENSG00000224300
OR51Q1,ENSG00000167360
OR51S1,ENSG00000176922
OR51T1,ENSG00000176900
OR51V1,ENSG00000176742
OR52A1,ENSG00000182070
OR52A4P,ENSG00000205494
OR52A5,ENSG00000171944
OR52B1P,ENSG00000180909
OR52B3P,ENSG00000175800
OR52B4,ENSG00000221996
OR52B5P,ENSG00000231049
OR52E1,ENSG00000273085
OR52E2,ENSG00000176787
OR52E3P,ENSG00000226157
OR52E5,ENSG00000277932
OR52E6,ENSG00000205409
OR52E7P,ENSG00000233563
OR52E8,ENSG00000183269
OR52H1,ENSG00000181616
OR52H2P,ENSG00000248553
OR52I2,ENSG00000226288
OR52J1P,ENSG00000203560
OR52K1,ENSG00000196778
OR52K3P,ENSG00000225101
OR52L2P,ENSG00000262980
OR52M1,ENSG00000197790
OR52N1,ENSG00000181001
OR52N3P,ENSG00000236965
OR52N4,ENSG00000181074
OR52N5,ENSG00000181009
OR52P2P,ENSG00000171999
OR52T1P,ENSG00000233646
OR52U1P,ENSG00000232381
OR52V1P,ENSG00000249633
OR52W1,ENSG00000175485
OR52Z1,ENSG00000176748
OR56A1,ENSG00000180934
OR56A3,ENSG00000184478
OR56B4,ENSG00000180919
OR5A2,ENSG00000172324
OR5AC1,ENSG00000213439
OR5AC2,ENSG00000196578
OR5AH1P,ENSG00000268067
OR5AK3P,ENSG00000181282
OR5AK4P,ENSG00000283307
OR5AL1,ENSG00000272987
OR5AM1P,ENSG00000255172
OR5AN2P,ENSG00000235678
OR5AP1P,ENSG00000254795
OR5AP2,ENSG00000172464
OR5AQ1P,ENSG00000184741
OR5AR1,ENSG00000172459
OR5AS1,ENSG00000181785
OR5AW1P,ENSG00000229082
OR5AZ1P,ENSG00000180714
OR5B12,ENSG00000172362
OR5B15P,ENSG00000273408
OR5B21,ENSG00000198283
OR5BB1P,ENSG00000198261
OR5BD1P,ENSG00000254749
OR5BK1P,ENSG00000257763
OR5BM1P,ENSG00000250750
OR5BN1P,ENSG00000254848
OR5BP1P,ENSG00000273255
OR5BS1P,ENSG00000198678
OR5BT1P,ENSG00000258024
OR5C1,ENSG00000148215
OR5D14,ENSG00000186113
OR5D16,ENSG00000205029
OR5D3P,ENSG00000186886
OR5E1P,ENSG00000170688
OR5G4P,ENSG00000255485
OR5H14,ENSG00000236032
OR5H5P,ENSG00000249321
OR5H8,ENSG00000232535
OR5I1,ENSG00000167825
OR5J1P,ENSG00000181780
OR5J7P,ENSG00000255217
OR5K2,ENSG00000231861
OR5K4,ENSG00000196098
OR5M1,ENSG00000255012
OR5M10,ENSG00000254834
OR5M12P,ENSG00000197866
OR5M2P,ENSG00000254752
OR5M3,ENSG00000174937
OR5M4P,ENSG00000230416
OR5M6P,ENSG00000254603
OR5M7P,ENSG00000254490
OR5M9,ENSG00000150269
OR5P1P,ENSG00000166408
OR5P3,ENSG00000182334
OR5P4P,ENSG00000227892
OR5S1P,ENSG00000213048
OR5T1,ENSG00000181698
OR5T2,ENSG00000181718
OR5W1P,ENSG00000227806
OR5W2,ENSG00000187612
OR6A2,ENSG00000184933
OR6B2,ENSG00000182083
OR6C1,ENSG00000205330
OR6C2,ENSG00000179695
OR6C3,ENSG00000205329
OR6C64P,ENSG00000234670
OR6C66P,ENSG00000233606
OR6C68,ENSG00000205327
OR6C69P,ENSG00000213451
OR6C70,ENSG00000184954
OR6C72P,ENSG00000205331
OR6C76,ENSG00000185821
OR6E1P,ENSG00000235213
OR6F1,ENSG00000169214
OR6J1,ENSG00000255804
OR6K4P,ENSG00000180437
OR6K5P,ENSG00000226949
OR6K6,ENSG00000180433
OR6M3P,ENSG00000254430
OR6N1,ENSG00000197403
OR6N2,ENSG00000188340
OR6Q1,ENSG00000279051
OR6T1,ENSG00000181499
OR6U2P,ENSG00000272937
OR6V1,ENSG00000225781
OR6W1P,ENSG00000179420
OR6X1,ENSG00000221931
OR6Y1,ENSG00000197532
OR7A11P,ENSG00000198367
OR7A15P,ENSG00000176923
OR7A17,ENSG00000185385
OR7A18P,ENSG00000269678
OR7A19P,ENSG00000272963
OR7A1P,ENSG00000268834
OR7A3P,ENSG00000269787
OR7C1,ENSG00000127530
OR7D1P,ENSG00000188314
OR7D2,ENSG00000188000
OR7E100P,ENSG00000242525
OR7E101P,ENSG00000227019
OR7E102P,ENSG00000168992
OR7E105P,ENSG00000258423
OR7E106P,ENSG00000258550
OR7E108P,ENSG00000270432
OR7E109P,ENSG00000236316
OR7E10P,ENSG00000254724
OR7E110P,ENSG00000235623
OR7E111P,ENSG00000231667
OR7E115P,ENSG00000182531
OR7E116P,ENSG00000225072
OR7E117P,ENSG00000238161
OR7E11P,ENSG00000254447
OR7E121P,ENSG00000244222
OR7E122P,ENSG00000215160
OR7E125P,ENSG00000177306
OR7E126P,ENSG00000254593
OR7E128P,ENSG00000228915
OR7E129P,ENSG00000180770
OR7E130P,ENSG00000234458
OR7E136P,ENSG00000205897
OR7E13P,ENSG00000197882
OR7E140P,ENSG00000238152
OR7E145P,ENSG00000235855
OR7E148P,ENSG00000214487
OR7E149P,ENSG00000177586
OR7E14P,ENSG00000184669
OR7E154P,ENSG00000254715
OR7E155P,ENSG00000234655
OR7E156P,ENSG00000274052
OR7E157P,ENSG00000233176
OR7E158P,ENSG00000254948
OR7E159P,ENSG00000258849
OR7E15P,ENSG00000254917
OR7E161P,ENSG00000206014
OR7E162P,ENSG00000234386
OR7E163P,ENSG00000251166
OR7E16P,ENSG00000267775
OR7E18P,ENSG00000180926
OR7E1P,ENSG00000255554
OR7E21P,ENSG00000251178
OR7E22P,ENSG00000179799
OR7E25P,ENSG00000187847
OR7E26P,ENSG00000228547
OR7E28P,ENSG00000251491
OR7E29P,ENSG00000243429
OR7E2P,ENSG00000255203
OR7E31P,ENSG00000185074
OR7E35P,ENSG00000250425
OR7E36P,ENSG00000205240
OR7E37P,ENSG00000215480
OR7E39P,ENSG00000273252
OR7E47P,ENSG00000257542
OR7E4P,ENSG00000255261
OR7E55P,ENSG00000230655
OR7E59P,ENSG00000250561
OR7E5P,ENSG00000214880
OR7E62P,ENSG00000234896
OR7E66P,ENSG00000243674
OR7E7P,ENSG00000238228
OR7E83P,ENSG00000249866
OR7E84P,ENSG00000284689
OR7E85P,ENSG00000250884
OR7E86P,ENSG00000248364
OR7E87P,ENSG00000184055
OR7E89P,ENSG00000243792
OR7E90P,ENSG00000188668
OR7E91P,ENSG00000205847
OR7E93P,ENSG00000228963
OR7E94P,ENSG00000249646
OR7E96P,ENSG00000227013
OR7E97P,ENSG00000179170
OR7E99P,ENSG00000250710
OR7G1,ENSG00000161807
OR7G15P,ENSG00000275787
OR7G2,ENSG00000170923
OR7G3,ENSG00000170920
OR7H1P,ENSG00000226480
OR7H2P,ENSG00000251261
OR7K1P,ENSG00000258275
OR7L1P,ENSG00000232787
OR7M1P,ENSG00000273336
OR8A1,ENSG00000196119
OR8A2P,ENSG00000255510
OR8A3P,ENSG00000255315
OR8B10P,ENSG00000254646
OR8B1P,ENSG00000227737
OR8B2,ENSG00000284680
OR8B3,ENSG00000284609
OR8B4,ENSG00000280090
OR8B5P,ENSG00000255030
OR8B6P,ENSG00000255225
OR8B7P,ENSG00000254976
OR8B8,ENSG00000197125
OR8B9P,ENSG00000229386
OR8C1P,ENSG00000229254
OR8D1,ENSG00000196341
OR8D2,ENSG00000279116
OR8D4,ENSG00000181518
OR8F1P,ENSG00000239426
OR8G1,ENSG00000197849
OR8G2P,ENSG00000181214
OR8G3P,ENSG00000255425
OR8G5,ENSG00000255298
OR8G7P,ENSG00000276316
OR8H1,ENSG00000181693
OR8H2,ENSG00000181767
OR8H3,ENSG00000181761
OR8I1P,ENSG00000255461
OR8I2,ENSG00000172154
OR8I4P,ENSG00000254524
OR8J1,ENSG00000172487
OR8J2,ENSG00000254658
OR8J3,ENSG00000167822
OR8K1,ENSG00000150261
OR8K2P,ENSG00000255134
OR8K3,ENSG00000280314
OR8K4P,ENSG00000254947
OR8K5,ENSG00000181752
OR8L1P,ENSG00000254903
OR8R1P,ENSG00000256347
OR8S1,ENSG00000284723
OR8S21P,ENSG00000273434
OR8T1P,ENSG00000226413
OR8U1,ENSG00000172199
OR8V1P,ENSG00000230213
OR8X1P,ENSG00000255048
OR9A2,ENSG00000179468
OR9A4,ENSG00000258083
OR9G1,ENSG00000174914
OR9G2P,ENSG00000254825
OR9G3P,ENSG00000181325
OR9G4,ENSG00000172457
OR9H1P,ENSG00000228336
OR9I1,ENSG00000172377
OR9K1P,ENSG00000196534
OR9K2,ENSG00000170605
OR9L1P,ENSG00000255131
OR9M1P,ENSG00000186124
OR9N1P,ENSG00000244292
OR9P1P,ENSG00000239293
OR9Q1,ENSG00000186509
OR9Q2,ENSG00000186513
OR9S24P,ENSG00000231278
ORAI1,ENSG00000276045
ORC1,ENSG00000085840
ORC5,ENSG00000164815
OS9,ENSG00000135506
OSBP,ENSG00000110048
OSBPL10,ENSG00000144645
OSBPL10-AS1,ENSG00000232490
OSBPL5,ENSG00000021762
OSBPL6,ENSG00000079156
OSBPL9P2,ENSG00000254677
OSBPL9P3,ENSG00000255070
OSCAR,ENSG00000170909
OSER1,ENSG00000132823
OSER1-DT,ENSG00000223891
OSGEPL1,ENSG00000128694
OSGEPL1-AS1,ENSG00000253559
OSGIN1,ENSG00000140961
OSGIN2,ENSG00000164823
OSR1,ENSG00000143867
OSR2,ENSG00000164920
OSTCP2,ENSG00000225294
OSTCP8,ENSG00000226801
OTC,ENSG00000036473
OTOAP1,ENSG00000257838
OTOF,ENSG00000115155
OTOG,ENSG00000188162
OTOGL,ENSG00000165899
OTOP1,ENSG00000163982
OTOR,ENSG00000125879
OTOS,ENSG00000178602
OTUB1,ENSG00000167770
OTUB2,ENSG00000089723
OTUD3,ENSG00000169914
OTUD4,ENSG00000164164
OTUD4P1,ENSG00000118976
OTUD5,ENSG00000068308
OTUD6A,ENSG00000189401
OTUD6B,ENSG00000155100
OTUD6B-AS1,ENSG00000253738
OTUD7A,ENSG00000169918
OTUD7B,ENSG00000264522
OTULIN,ENSG00000154124
OTULINL,ENSG00000145569
OTX1,ENSG00000115507
OTX2,ENSG00000165588
OVAAL,ENSG00000236719
OVCA2,ENSG00000262664
OVCH1,ENSG00000187950
OVCH1-AS1,ENSG00000257599
OVCH2,ENSG00000183378
OVGP1,ENSG00000085465
OVOL1,ENSG00000172818
OVOL1-AS1,ENSG00000255120
OVOL2,ENSG00000125850
OVOL3,ENSG00000105261
OXA1L,ENSG00000155463
OXCT1,ENSG00000083720
OXCT1-AS1,ENSG00000248668
OXCT2,ENSG00000198754
OXCT2P1,ENSG00000237624
OXGR1,ENSG00000165621
OXLD1,ENSG00000204237
OXNAD1,ENSG00000154814
OXR1,ENSG00000164830
OXSM,ENSG00000151093
OXSR1,ENSG00000172939
OXT,ENSG00000101405
P2RX1,ENSG00000108405
P2RX6,ENSG00000099957
P2RX6P,ENSG00000206145
P2RY10BP,ENSG00000232168
P2RY11,ENSG00000244165
P2RY13,ENSG00000181631
P2RY14,ENSG00000174944
P2RY4,ENSG00000186912
P2RY8,ENSG00000182162
P3H2,ENSG00000090530
P3H3,ENSG00000110811
P3R3URF,ENSG00000250719
P4HA1,ENSG00000122884
P4HA2-AS1,ENSG00000237714
P4HA3,ENSG00000149380
P4HA3-AS1,ENSG00000246211
PA2G4P1,ENSG00000237828
PA2G4P2,ENSG00000235698
PA2G4P3,ENSG00000263405
PABPC1P10,ENSG00000239443
PABPC1P11,ENSG00000228810
PABPC1P12,ENSG00000225638
PABPC1P4,ENSG00000255642
PABPC1P5,ENSG00000270455
PABPC1P6,ENSG00000227497
PABPC1P7,ENSG00000250651
PABPC1P8,ENSG00000228755
PABPC3,ENSG00000151846
PABPC4-AS1,ENSG00000228060
PABPC4L,ENSG00000254535
PABPC5-AS1,ENSG00000234161
PABPN1L,ENSG00000205022
PACRG-AS1,ENSG00000281692
PACRG-AS2,ENSG00000225437
PACS1,ENSG00000175115
PACS2,ENSG00000179364
PACSIN2,ENSG00000100266
PACSIN3,ENSG00000165912
PADI1,ENSG00000142623
PADI2,ENSG00000117115
PADI3,ENSG00000142619
PADI4,ENSG00000159339
PADI6,ENSG00000276747
PAEP,ENSG00000122133
PAEPP1,ENSG00000224045
PAFAH1B1,ENSG00000007168
PAFAH1B3,ENSG00000079462
PAFAH2,ENSG00000158006
PAG1,ENSG00000076641
PAGE1,ENSG00000068985
PAGE2,ENSG00000234068
PAGE2B,ENSG00000238269
PAGE3,ENSG00000204279
PAGE4,ENSG00000101951
PAGE5,ENSG00000158639
PAICS,ENSG00000128050
PAICSP2,ENSG00000228595
PAICSP3,ENSG00000226840
PAICSP4,ENSG00000254244
PAICSP5,ENSG00000229877
PAICSP6,ENSG00000241136
PAIP1,ENSG00000172239
PAIP1P1,ENSG00000233892
PAIP2,ENSG00000120727
PAIP2B,ENSG00000124374
PAK1,ENSG00000149269
PAK1IP1,ENSG00000111845
PAK2,ENSG00000180370
PAK5,ENSG00000101349
PALB2,ENSG00000083093
PALD1,ENSG00000107719
PALM,ENSG00000099864
PALM2AKAP2,ENSG00000157654
PALM3,ENSG00000187867
PALMD,ENSG00000099260
PAM,ENSG00000145730
PAMR1,ENSG00000149090
PAN2,ENSG00000135473
PAN3-AS1,ENSG00000261485
PANCR,ENSG00000250103
PANDAR,ENSG00000281450
PANK1,ENSG00000152782
PANK2,ENSG00000125779
PANK3,ENSG00000120137
PANK4,ENSG00000157881
PANO1,ENSG00000274897
PANTR1,ENSG00000233639
PANX3,ENSG00000154143
PAPLN,ENSG00000100767
PAPOLA,ENSG00000090060
PAPOLG,ENSG00000115421
PAPPA,ENSG00000182752
PAPPA-AS2,ENSG00000226604
PAPSS1,ENSG00000138801
PAQR3,ENSG00000163291
PAQR6,ENSG00000160781
PAQR7,ENSG00000182749
PAQR8,ENSG00000170915
PAQR9,ENSG00000188582
PARAL1,ENSG00000243961
PARD3,ENSG00000148498
PARD3-AS1,ENSG00000226386
PARD3B,ENSG00000116117
PARD6A,ENSG00000102981
PARD6G,ENSG00000178184
PARD6G-AS1,ENSG00000267270
PARG,ENSG00000227345
PARK7,ENSG00000116288
PARL,ENSG00000175193
PARM1,ENSG00000169116
PARP10,ENSG00000178685
PARP15,ENSG00000173200
PARP16,ENSG00000138617
PARP1P1,ENSG00000227105
PARP1P2,ENSG00000258995
PARP4,ENSG00000102699
PARP4P2,ENSG00000224976
PARP4P3,ENSG00000249263
PARP6,ENSG00000137817
PARP8,ENSG00000151883
PARP9,ENSG00000138496
PARPBP,ENSG00000185480
PARS2,ENSG00000162396
PARTICL,ENSG00000286532
PARVB,ENSG00000188677
PARVG,ENSG00000138964
PATE1,ENSG00000171053
PATE3,ENSG00000236027
PATE4,ENSG00000237353
PATL1,ENSG00000166889
PATL2,ENSG00000229474
PAWR,ENSG00000177425
PAWRP1,ENSG00000225533
PAX1,ENSG00000125813
PAX2,ENSG00000075891
PAX3,ENSG00000135903
PAX5,ENSG00000196092
PAX6,ENSG00000007372
PAX7,ENSG00000009709
PAX8-AS1,ENSG00000189223
PAX9,ENSG00000198807
PAXBP1,ENSG00000159086
PAXBP1-AS1,ENSG00000238197
PAXBP1P1,ENSG00000233489
PAXIP1-AS2,ENSG00000214106
PAXX,ENSG00000148362
PBLD,ENSG00000108187
PBX1,ENSG00000185630
PBX2,ENSG00000204304
PBX3,ENSG00000167081
PBXIP1,ENSG00000163346
PCAT1,ENSG00000253438
PCAT4,ENSG00000251321
PCAT5,ENSG00000280719
PCAT6,ENSG00000228288
PCBD1,ENSG00000166228
PCBP1-AS1,ENSG00000179818
PCBP2,ENSG00000197111
PCBP4,ENSG00000090097
PCCA,ENSG00000175198
PCCA-DT,ENSG00000274605
PCCB,ENSG00000114054
PCDH10,ENSG00000138650
PCDH11X,ENSG00000102290
PCDH11Y,ENSG00000099715
PCDH12,ENSG00000113555
PCDH17,ENSG00000118946
PCDH18,ENSG00000189184
PCDH19,ENSG00000165194
PCDH20,ENSG00000280165
PCDH8,ENSG00000136099
PCDH9,ENSG00000184226
PCDH9-AS1,ENSG00000234527
PCDH9-AS3,ENSG00000225263
PCDH9-AS4,ENSG00000233840
PCDHA1,ENSG00000204970
PCDHA10,ENSG00000250120
PCDHA11,ENSG00000249158
PCDHA12,ENSG00000251664
PCDHA13,ENSG00000239389
PCDHA14,ENSG00000249504
PCDHA3,ENSG00000255408
PCDHA4,ENSG00000204967
PCDHA5,ENSG00000204965
PCDHA6,ENSG00000081842
PCDHA7,ENSG00000204963
PCDHA8,ENSG00000204962
PCDHAC1,ENSG00000248383
PCDHB1,ENSG00000171815
PCDHB11,ENSG00000197479
PCDHB12,ENSG00000120328
PCDHB16,ENSG00000272674
PCDHB18P,ENSG00000146001
PCDHB19P,ENSG00000262096
PCDHB2,ENSG00000112852
PCDHB6,ENSG00000113211
PCDHB9,ENSG00000177839
PCDHGA10,ENSG00000253846
PCDHGA12,ENSG00000253159
PCDHGA2,ENSG00000081853
PCDHGA4,ENSG00000262576
PCDHGA9,ENSG00000261934
PCDHGB1,ENSG00000254221
PCDHGB4,ENSG00000253953
PCDHGB5,ENSG00000276547
PCDHGB6,ENSG00000253305
PCDHGB7,ENSG00000254122
PCDHGB8P,ENSG00000248449
PCDHGB9P,ENSG00000276545
PCDHGC3,ENSG00000240184
PCDHGC4,ENSG00000242419
PCDHGC5,ENSG00000240764
PCED1B,ENSG00000179715
PCED1B-AS1,ENSG00000247774
PCED1CP,ENSG00000231254
PCF11,ENSG00000165494
PCF11-AS1,ENSG00000269939
PCGF1,ENSG00000115289
PCGF3,ENSG00000185619
PCGF5,ENSG00000180628
PCGF7P,ENSG00000268140
PCID2,ENSG00000126226
PCK2,ENSG00000100889
PCLAF,ENSG00000166803
PCLO,ENSG00000186472
PCMT1,ENSG00000120265
PCMTD1,ENSG00000168300
PCMTD1P1,ENSG00000226061
PCMTD1P2,ENSG00000260087
PCMTD1P3,ENSG00000234800
PCMTD1P7,ENSG00000282949
PCNAP3,ENSG00000214009
PCNAP4,ENSG00000254544
PCNPP1,ENSG00000258359
PCNPP2,ENSG00000225856
PCNPP3,ENSG00000213344
PCNPP4,ENSG00000237089
PCNPP5,ENSG00000177197
PCNX1,ENSG00000100731
PCNX2,ENSG00000135749
PCNX4,ENSG00000126773
PCOLCE-AS1,ENSG00000224729
PCOLCE2,ENSG00000163710
PCOTH,ENSG00000205861
PCP4,ENSG00000183036
PCP4L1,ENSG00000248485
PCSEAT,ENSG00000286027
PCSK1N,ENSG00000102109
PCSK2,ENSG00000125851
PCSK4,ENSG00000115257
PCSK6,ENSG00000140479
PCSK6-AS1,ENSG00000259764
PCSK7,ENSG00000160613
PCYOX1,ENSG00000116005
PCYT1A,ENSG00000161217
PCYT1B,ENSG00000102230
PCYT2,ENSG00000185813
PDC,ENSG00000116703
PDCD10,ENSG00000114209
PDCD11,ENSG00000148843
PDCD1LG2,ENSG00000197646
PDCD2,ENSG00000071994
PDCD2L,ENSG00000126249
PDCD4,ENSG00000150593
PDCD4-AS1,ENSG00000203497
PDCD5P1,ENSG00000255909
PDCD5P2,ENSG00000251107
PDCD6,ENSG00000249915
PDCD6IPP1,ENSG00000275325
PDCD6IPP2,ENSG00000261377
PDCD7,ENSG00000090470
PDCL,ENSG00000136940
PDCL2,ENSG00000163440
PDCL2P1,ENSG00000228610
PDCL2P2,ENSG00000255058
PDCL3P2,ENSG00000282989
PDCL3P3,ENSG00000214286
PDCL3P5,ENSG00000213089
PDCL3P6,ENSG00000224255
PDCL3P7,ENSG00000256777
PDE10A,ENSG00000112541
PDE1B,ENSG00000123360
PDE3A,ENSG00000172572
PDE3B,ENSG00000152270
PDE4B,ENSG00000184588
PDE4DIP,ENSG00000178104
PDE4DIPP1,ENSG00000229828
PDE5A,ENSG00000138735
PDE6B,ENSG00000133256
PDE6C,ENSG00000095464
PDE6D,ENSG00000156973
PDE6G,ENSG00000185527
PDE6H,ENSG00000139053
PDE7A,ENSG00000205268
PDE7B,ENSG00000171408
PDE8B,ENSG00000113231
PDE9A,ENSG00000160191
PDF,ENSG00000258429
PDGFA,ENSG00000197461
PDGFC,ENSG00000145431
PDGFD,ENSG00000170962
PDGFRB,ENSG00000113721
PDGFRL,ENSG00000104213
PDHA1,ENSG00000131828
PDHA2,ENSG00000163114
PDHB,ENSG00000168291
PDHX,ENSG00000110435
PDIA2,ENSG00000185615
PDIA3,ENSG00000167004
PDIA3P1,ENSG00000180867
PDIA3P2,ENSG00000224677
PDIA6,ENSG00000143870
PDIK1L,ENSG00000175087
PDILT,ENSG00000169340
PDK1,ENSG00000152256
PDK2,ENSG00000005882
PDK4,ENSG00000004799
PDLIM1,ENSG00000107438
PDLIM1P3,ENSG00000264172
PDLIM1P4,ENSG00000249274
PDLIM3,ENSG00000154553
PDLIM5,ENSG00000163110
PDPK1,ENSG00000140992
PDS5A,ENSG00000121892
PDSS1P1,ENSG00000182347
PDX1,ENSG00000139515
PDXDC1,ENSG00000179889
PDYN,ENSG00000101327
PDYN-AS1,ENSG00000233896
PDZD3,ENSG00000172367
PDZD4,ENSG00000067840
PDZD9,ENSG00000155714
PDZK1,ENSG00000174827
PDZPH1P,ENSG00000226926
PDZRN3,ENSG00000121440
PDZRN3-AS1,ENSG00000239677
PDZRN4,ENSG00000165966
PEA15,ENSG00000162734
PEAK3,ENSG00000188305
PEAR1,ENSG00000187800
PEBP1P1,ENSG00000259059
PEBP1P2,ENSG00000270532
PEBP1P3,ENSG00000236278
PEBP4,ENSG00000134020
PECAM1,ENSG00000261371
PECR,ENSG00000115425
PEF1,ENSG00000162517
PEG10,ENSG00000242265
PEG13,ENSG00000282164
PEG3,ENSG00000198300
PELI1,ENSG00000197329
PELI3,ENSG00000174516
PELO,ENSG00000152684
PELP1,ENSG00000141456
PEMT,ENSG00000133027
PEPD,ENSG00000124299
PER1,ENSG00000179094
PER2,ENSG00000132326
PER3,ENSG00000049246
PERCC1,ENSG00000284395
PERM1,ENSG00000187642
PES1,ENSG00000100029
PET100,ENSG00000229833
PET117,ENSG00000232838
PEX1,ENSG00000127980
PEX10,ENSG00000157911
PEX11A,ENSG00000166821
PEX11B,ENSG00000131779
PEX11G,ENSG00000104883
PEX12,ENSG00000108733
PEX12P1,ENSG00000215418
PEX13,ENSG00000162928
PEX14,ENSG00000142655
PEX19,ENSG00000162735
PEX2,ENSG00000164751
PEX26,ENSG00000215193
PEX3,ENSG00000034693
PEX5,ENSG00000139197
PEX5L,ENSG00000114757
PEX5L-AS1,ENSG00000243799
PEX5L-AS2,ENSG00000244302
PEX6,ENSG00000124587
PEX7,ENSG00000112357
PF4,ENSG00000163737
PF4V1,ENSG00000109272
PFAS,ENSG00000178921
PFDN1,ENSG00000113068
PFDN2,ENSG00000143256
PFDN4,ENSG00000101132
PFDN5,ENSG00000123349
PFDN6,ENSG00000204220
PFKFB1,ENSG00000158571
PFKFB3,ENSG00000170525
PFKFB4,ENSG00000114268
PFKL,ENSG00000141959
PFKM,ENSG00000152556
PFKP,ENSG00000067057
PFN1,ENSG00000108518
PFN1P1,ENSG00000233328
PFN1P10,ENSG00000176378
PFN1P12,ENSG00000226028
PFN1P4,ENSG00000225080
PFN2,ENSG00000070087
PFN3,ENSG00000196570
PFN4,ENSG00000176732
PFN5P,ENSG00000283349
PGA3,ENSG00000229859
PGA4,ENSG00000229183
PGAM1,ENSG00000171314
PGAM1P10,ENSG00000220515
PGAM1P2,ENSG00000225639
PGAM1P4,ENSG00000214041
PGAM1P7,ENSG00000213997
PGAM1P8,ENSG00000255200
PGAM1P9,ENSG00000249255
PGAM2,ENSG00000164708
PGAM3P,ENSG00000237256
PGAP2,ENSG00000148985
PGAP3,ENSG00000161395
PGAP4,ENSG00000165152
PGAP6,ENSG00000129925
PGBD4,ENSG00000182405
PGBD4P1,ENSG00000244273
PGBD4P3,ENSG00000249834
PGBD4P4,ENSG00000248877
PGBD4P6,ENSG00000226064
PGBP,ENSG00000227179
PGDP1,ENSG00000265273
PGF,ENSG00000119630
PGGT1B,ENSG00000164219
PGGT1BP1,ENSG00000213667
PGGT1BP2,ENSG00000214584
PGK1P2,ENSG00000213290
PGLS,ENSG00000130313
PGLYRP2,ENSG00000161031
PGLYRP4,ENSG00000163218
PGM2,ENSG00000169299
PGM2L1,ENSG00000165434
PGM3,ENSG00000013375
PGM5,ENSG00000154330
PGM5-AS1,ENSG00000224958
PGM5P4,ENSG00000225398
PGM5P4-AS1,ENSG00000231943
PGP,ENSG00000184207
PGPEP1,ENSG00000130517
PGR-AS1,ENSG00000282728
PGRMC1,ENSG00000101856
PGRMC2,ENSG00000164040
PGS1,ENSG00000087157
PHACTR3,ENSG00000087495
